Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'                                                                                                                                                                                                                                  
NC_035086_1_7508221, NC_035086_1_10852282, NC_035086_1_32872704, NC_035086_1_38704654, NC_035086_1_40486618, NC_035086_1_44060919, NC_035086_1_46190822, NC_035086_1_56447078, NC_035086_1_59855697, NC_035086_1_60401405, NC_035086_1_61496264, NC_035086_1_63650747, NC_035101_1_30017455, NC_035101_1_47325393, NC_035101_1_48248474, NC_035101_1_54990925, NC_035101_1_82366395, NC_035077_1_10499333, NC_035077_1_18131799, NC_035077_1_24257340, NC_035077_1_55279296, NC_035077_1_59464348, NC_035077_1_63738413, NC_035077_1_64509889, NC_035077_1_70466474, NC_035077_1_70466483, NC_035077_1_77384035, NC_035077_1_77446133, NC_035092_1_11433435, NC_035092_1_14853962, NC_035092_1_14858081, NC_035092_1_16334074, NC_035092_1_18279174, NC_035092_1_27506018, NC_035092_1_30729150, NC_035092_1_46432462, NC_035092_1_47743637, NC_035092_1_63247944, NC_035103_1_6297526, NC_035103_1_23730945, NC_035103_1_27944494, NC_035099_1_10095418, NC_035099_1_21581080, NC_035099_1_23659737, NC_035099_1_31418339, NC_035099_1_37125668, NC_035099_1_38313338, NC_035100_1_7009687, NC_035100_1_10475451, NC_035100_1_24547687, NC_035100_1_28174967, NC_035083_1_10975716, NC_035083_1_11029167, NC_035083_1_19036977, NC_035083_1_36600038, NC_035083_1_45227750, NC_035083_1_49977794, NC_035083_1_56234573, NC_035083_1_56428776, NC_035083_1_57239751, NC_035083_1_61875465, NC_035083_1_67908135, NC_035083_1_68303584, NC_035090_1_13150534, NC_035090_1_14516742, NC_035090_1_18498042, NC_035090_1_22071034, NC_035090_1_24435825, NC_035090_1_28552649, NC_035090_1_48758470, NC_035090_1_53660117, NC_035090_1_56051917, NC_035090_1_56074485, NC_035090_1_59971780, NC_035090_1_69044121, NC_035090_1_71969784, NC_035088_1_5079371, NC_035088_1_28727952, NC_035088_1_31104727, NC_035088_1_40136309, NC_035088_1_48861950, NC_035088_1_56277959, NC_035088_1_62308122, NC_035088_1_65899610, NC_035088_1_66828836, NC_035088_1_66917868, NC_035088_1_68382081, NC_035088_1_70990844, NC_035080_1_3391469, NC_035080_1_7635334, NC_035080_1_28889024, NC_035080_1_35250473, NC_035080_1_52310165, NC_035080_1_63031581, NC_035095_1_6114061, NC_035095_1_10329530, NC_035095_1_12518551, NC_035095_1_19111591, NC_035095_1_20264968, NC_035095_1_23702093, NC_035095_1_27362424, NC_035095_1_32890059, NC_035095_1_53855167, NC_035095_1_54446225, NC_035081_1_11341754, NC_035081_1_14307279, NC_035081_1_53469295, NC_035081_1_56162785, NC_035081_1_58840810, NC_035081_1_61828903, NC_035081_1_67568174, NC_035081_1_84224892, NC_035087_1_14764807, NC_035087_1_24411085, NC_035087_1_33841260, NC_035087_1_42789302, NC_035087_1_47052310, NC_035087_1_51013177, NC_035087_1_55934332, NC_035087_1_68405894, NC_035094_1_11662801, NC_035094_1_28252083, NC_035094_1_29118777, NC_035094_1_30802101, NC_035094_1_34232991, NC_035094_1_36268423, NC_035094_1_42212299, NC_035094_1_53717512, NC_035084_1_9451350, NC_035084_1_10667361, NC_035084_1_16303316, NC_035084_1_17488038, NC_035084_1_21426823, NC_035084_1_23949230, NC_035084_1_25539930, NC_035084_1_42764123, NC_035084_1_43671991, NC_035084_1_50822629, NC_035084_1_69427037, NC_035084_1_82513344, NC_035091_1_13042222, NC_035091_1_17300850, NC_035091_1_21239768, NC_035091_1_21454064, NC_035091_1_24041111, NC_035091_1_28623729, NC_035091_1_31231975, NC_035091_1_39788784, NC_035091_1_44094440, NC_035091_1_59233015, NC_035097_1_11035495, NC_035097_1_14697073, NC_035097_1_21602618, NC_035097_1_23806220, NC_035097_1_24129907, NC_035097_1_24130559, NC_035097_1_32178517, NC_035097_1_32766740, NC_035097_1_41255773, NC_035097_1_41944218, NC_035093_1_7065986, NC_035093_1_7154463, NC_035093_1_14488587, NC_035093_1_17015658, NC_035093_1_20693754, NC_035093_1_21491290, NC_035093_1_41462973, NC_035093_1_48651793, NC_035093_1_58266227, NC_035093_1_59466696, NC_035082_1_7594847, NC_035082_1_9809156, NC_035082_1_10325271, NC_035082_1_17599731, NC_035082_1_33625138, NC_035082_1_36624863, NC_035082_1_42313129, NC_035089_1_20282478, NC_035089_1_22915161, NC_035089_1_26494831, NC_035089_1_30001796, NC_035089_1_32462775, NC_035089_1_36272850, NC_035078_1_6083946, NC_035078_1_6084071, NC_035078_1_8555140, NC_035078_1_12397197, NC_035078_1_16204563, NC_035078_1_22318448, NC_035078_1_23893157, NC_035078_1_38922611, NC_035078_1_48859883, NC_035078_1_53792050, NC_035078_1_60022813, NC_035105_1_14528635, NC_035105_1_15673414, NC_035105_1_17249654, NC_035105_1_30701374, NC_035105_1_39802221, NC_035079_1_29109394, NC_035079_1_37590554, NC_035079_1_42920502, NC_035079_1_53735338, NC_035079_1_57523676, NC_035079_1_67894257, NC_035079_1_75458069, NC_035104_1_4245997, NC_035104_1_11618027, NC_035104_1_22531125, NC_035104_1_35742946, NC_035104_1_36390509, NC_035102_1_8028322, NC_035102_1_18315420, NC_035102_1_19289582, NC_035098_1_7759328, NC_035098_1_9105891, NC_035098_1_19922139, NC_035098_1_27226063, NC_035085_1_21861264, NC_035085_1_38335692, NC_035085_1_43771325, NC_035085_1_50381707, NC_035085_1_60510483, NC_035085_1_64564508, NC_035096_1_1673196, NC_035096_1_4800495 
Pop                                                                                                                                                                                                                                  
Pre_BD_34942_078, 0000 0404 0103 0000 0404 0202 0101 0404 0103 0303 0303 0104 0404 0404 0101 0303 0404 0104 0101 0103 0104 0000 0404 0101 0101 0404 0101 0101 0104 0203 0101 0404 0304 0102 0202 0103 0303 0104 0404 0101 0101 0404 0404 0101 0103 0404 0303 0202 0303 0404 0303 0102 0303 0404 0101 0303 0000 0202 0204 0202 0101 0101 0104 0303 0202 0303 0203 0104 0202 0202 0101 0303 0303 0303 0404 0203 0101 0103 0103 0204 0304 0202 0104 0404 0202 0202 0102 0101 0104 0103 0304 0104 0101 0104 0103 0101 0202 0303 0303 0202 0303 0404 0404 0202 0102 0303 0203 0101 0104 0101 0202 0203 0404 0404 0404 0404 0202 0203 0303 0202 0104 0203 0202 0404 0404 0000 0202 0104 0102 0104 0303 0303 0104 0203 0204 0101 0303 0101 0103 0101 0303 0404 0303 0303 0104 0404 0104 0101 0404 0404 0203 0102 0104 0101 0101 0303 0202 0404 0103 0000 0404 0202 0303 0204 0101 0101 0101 0101 0000 0101 0104 0404 0203 0202 0101 0303 0101 0102 0104 0101 0101 0101 0103 0204 0404 0202 0102 0101 0303 0202 0000 0203 0101 0304 0101 0404 0202 0303 0001 0303 0103 0404 0202 0103 0104 0303 0404 0204 0404 0404 0404 0104 0104 0101 0203 0404 0203 0203 0000 0101 0404 0404 0102 0101 0303 0104
Pre_BD_34942_094, 0104 0404 0303 0202 0404 0202 0101 0404 0303 0303 0303 0104 0404 0404 0101 0303 0204 0104 0101 0303 0104 0103 0404 0101 0102 0104 0101 0104 0101 0203 0104 0404 0303 0102 0202 0303 0303 0404 0404 0101 0101 0101 0101 0101 0103 0104 0103 0404 0202 0404 0103 0102 0303 0404 0101 0303 0000 0102 0204 0202 0102 0101 0104 0303 0002 0303 0303 0104 0102 0202 0101 0203 0303 0203 0104 0303 0101 0303 0101 0404 0404 0000 0404 0404 0202 0203 0202 0101 0104 0103 0303 0104 0101 0104 0303 0404 0202 0203 0303 0202 0103 0404 0404 0204 0101 0303 0303 0404 0104 0404 0203 0202 0404 0404 0101 0404 0102 0203 0303 0102 0101 0303 0203 0404 0101 0303 0202 0404 0102 0404 0303 0303 0404 0203 0202 0104 0303 0101 0103 0101 0303 0404 0303 0303 0104 0404 0104 0101 0000 0404 0203 0202 0104 0101 0104 0303 0202 0404 0303 0101 0404 0203 0303 0204 0104 0101 0101 0101 0000 0101 0104 0304 0203 0202 0103 0103 0101 0101 0104 0104 0101 0101 0101 0204 0404 0204 0202 0101 0303 0202 0000 0203 0101 0304 0101 0404 0102 0303 0101 0303 0101 0104 0204 0103 0104 0303 0104 0404 0304 0304 0404 0101 0101 0101 0202 0404 0202 0202 0303 0101 0404 0101 0102 0103 0101 0404
Pre_BD_34942_110, 0000 0404 0103 0202 0104 0202 0000 0404 0303 0303 0203 0104 0304 0404 0104 0000 0404 0101 0101 0303 0101 0101 0404 0101 0101 0404 0101 0104 0101 0303 0104 0104 0303 0202 0204 0101 0303 0404 0404 0102 0102 0104 0104 0101 0303 0404 0103 0404 0202 0404 0303 0202 0103 0404 0101 0303 0000 0102 0404 0203 0101 0101 0104 0303 0002 0303 0303 0404 0202 0202 0000 0202 0203 0202 0104 0303 0101 0303 0103 0204 0000 0000 0404 0204 0202 0203 0202 0101 0104 0303 0304 0104 0101 0404 0303 0101 0404 0203 0303 0202 0103 0404 0404 0202 0101 0303 0203 0104 0104 0000 0203 0202 0404 0404 0104 0404 0101 0202 0103 0202 0101 0303 0203 0000 0104 0303 0202 0404 0102 0404 0303 0303 0404 0303 0202 0104 0303 0101 0103 0101 0303 0404 0202 0303 0101 0404 0404 0101 0404 0404 0203 0202 0104 0101 0101 0303 0202 0404 0103 0102 0404 0202 0000 0202 0404 0102 0101 0103 0000 0104 0101 0404 0202 0202 0101 0101 0101 0101 0101 0104 0101 0101 0101 0202 0104 0204 0101 0101 0303 0202 0104 0202 0101 0304 0101 0404 0202 0303 0001 0303 0103 0404 0204 0103 0404 0202 0404 0404 0404 0404 0404 0101 0404 0101 0202 0404 0203 0203 0303 0101 0404 0104 0102 0101 0303 0104
Pre_BD_34942_127, 0104 0404 0101 0000 0101 0202 0101 0404 0303 0303 0202 0404 0404 0404 0404 0000 0000 0101 0101 0103 0104 0103 0404 0101 0101 0404 0101 0101 0101 0203 0104 0104 0303 0202 0202 0101 0303 0404 0404 0102 0101 0000 0101 0101 0303 0404 0103 0204 0000 0404 0303 0202 0303 0404 0101 0103 0000 0101 0404 0202 0102 0101 0404 0303 0000 0303 0303 0104 0202 0202 0000 0303 0303 0203 0404 0203 0000 0101 0103 0404 0000 0303 0404 0204 0202 0202 0202 0102 0101 0103 0303 0101 0101 0404 0303 0101 0204 0000 0303 0303 0103 0104 0104 0404 0101 0303 0203 0104 0104 0104 0203 0203 0404 0404 0104 0404 0102 0303 0303 0102 0101 0203 0202 0000 0404 0000 0202 0404 0102 0404 0303 0000 0104 0303 0404 0104 0303 0101 0103 0101 0000 0404 0303 0000 0101 0304 0104 0000 0404 0404 0203 0202 0404 0104 0104 0103 0000 0404 0103 0000 0404 0202 0303 0204 0104 0101 0101 0101 0101 0104 0404 0304 0203 0202 0103 0103 0303 0101 0101 0104 0102 0103 0101 0202 0404 0202 0202 0101 0303 0202 0104 0303 0101 0304 0101 0304 0102 0103 0001 0303 0101 0404 0204 0103 0104 0303 0101 0404 0000 0304 0404 0104 0404 0101 0202 0404 0303 0202 0000 0101 0000 0104 0202 0101 0303 0404
Pre_BD_34942_130, 0000 0104 0103 0202 0104 0202 0101 0404 0303 0303 0303 0404 0404 0404 0104 0303 0202 0101 0101 0303 0404 0101 0104 0101 0102 0104 0000 0104 0404 0203 0104 0404 0303 0202 0202 0103 0303 0104 0404 0102 0101 0104 0101 0101 0303 0101 0103 0204 0203 0404 0103 0202 0101 0104 0101 0303 0000 0202 0404 0203 0102 0101 0101 0303 0202 0303 0303 0101 0202 0202 0000 0303 0303 0303 0104 0203 0101 0103 0303 0202 0303 0000 0404 0404 0202 0202 0202 0102 0101 0303 0304 0104 0101 0404 0303 0104 0202 0000 0101 0202 0103 0104 0404 0404 0101 0303 0202 0101 0404 0101 0202 0202 0404 0404 0404 0101 0102 0202 0303 0202 0404 0203 0203 0204 0404 0000 0202 0404 0202 0104 0303 0303 0104 0203 0202 0101 0303 0101 0103 0101 0303 0404 0303 0000 0101 0404 0404 0101 0404 0404 0203 0202 0404 0104 0404 0303 0000 0404 0103 0102 0104 0202 0103 0204 0404 0102 0101 0101 0000 0104 0104 0303 0202 0202 0101 0101 0103 0101 0101 0104 0101 0101 0101 0202 0404 0204 0202 0101 0303 0202 0404 0202 0101 0304 0101 0303 0202 0103 0101 0303 0103 0404 0404 0303 0101 0303 0104 0204 0304 0404 0404 0101 0404 0101 0202 0404 0202 0303 0203 0101 0000 0104 0102 0101 0103 0404
Pre_BD_34942_142, 0104 0404 0101 0202 0404 0202 0102 0404 0303 0303 0202 0101 0404 0404 0101 0303 0204 0104 0101 0303 0404 0101 0404 0101 0101 0404 0101 0101 0101 0203 0101 0404 0303 0202 0202 0101 0203 0404 0404 0101 0102 0101 0104 0101 0103 0101 0303 0204 0203 0404 0303 0202 0103 0104 0101 0303 0102 0202 0404 0202 0202 0101 0404 0203 0000 0303 0303 0104 0202 0202 0101 0203 0303 0303 0104 0303 0101 0101 0103 0204 0303 0203 0404 0404 0202 0203 0202 0101 0101 0103 0303 0104 0101 0104 0303 0104 0404 0202 0103 0202 0101 0404 0404 0204 0101 0303 0202 0101 0404 0101 0202 0203 0404 0404 0104 0104 0102 0303 0103 0202 0404 0203 0203 0204 0101 0303 0202 0404 0102 0404 0303 0303 0404 0203 0202 0104 0203 0101 0103 0104 0203 0404 0303 0303 0101 0303 0104 0101 0404 0404 0202 0102 0404 0101 0104 0303 0202 0404 0103 0102 0404 0202 0303 0204 0104 0102 0103 0101 0101 0101 0404 0304 0202 0202 0101 0303 0303 0101 0101 0404 0101 0303 0101 0202 0404 0202 0102 0101 0303 0202 0404 0203 0101 0404 0101 0404 0202 0103 0001 0303 0101 0104 0202 0303 0104 0202 0404 0404 0404 0404 0404 0101 0404 0101 0202 0404 0303 0202 0303 0101 0404 0104 0202 0101 0303 0404
Pre_BD_5824_005, 0404 0404 0101 0202 0104 0202 0102 0404 0103 0303 0202 0101 0404 0404 0101 0303 0404 0404 0104 0103 0104 0103 0404 0101 0102 0104 0101 0404 0101 0202 0104 0104 0304 0202 0204 0303 0203 0104 0404 0101 0102 0104 0101 0101 0103 0104 0103 0204 0202 0404 0103 0102 0303 0404 0104 0303 0000 0101 0404 0203 0202 0104 0101 0303 0202 0303 0303 0101 0202 0202 0101 0303 0303 0203 0104 0303 0101 0303 0303 0202 0304 0000 0404 0404 0202 0203 0202 0102 0101 0303 0303 0404 0101 0101 0303 0404 0202 0203 0103 0303 0303 0404 0404 0404 0101 0303 0203 0101 0101 0101 0202 0202 0104 0104 0404 0404 0102 0303 0103 0102 0104 0203 0303 0404 0104 0303 0202 0404 0102 0101 0303 0203 0104 0303 0404 0104 0203 0101 0303 0101 0203 0204 0202 0303 0101 0304 0104 0101 0404 0404 0203 0202 0404 0404 0101 0303 0204 0404 0103 0101 0404 0203 0303 0204 0404 0101 0103 0101 0101 0104 0104 0404 0303 0202 0101 0103 0103 0101 0101 0101 0101 0101 0103 0202 0404 0204 0102 0101 0303 0202 0404 0303 0101 0304 0101 0404 0202 0103 0001 0303 0103 0104 0204 0101 0101 0203 0104 0202 0404 0304 0404 0404 0104 0101 0203 0404 0303 0202 0303 0101 0404 0104 0102 0103 0103 0404
Pre_BD_5824_006, 0101 0404 0101 0202 0404 0202 0101 0404 0303 0303 0203 0404 0404 0404 0404 0303 0404 0104 0101 0101 0104 0303 0104 0101 0101 0404 0101 0104 0101 0203 0104 0404 0303 0202 0202 0101 0303 0404 0404 0101 0102 0101 0104 0101 0103 0104 0103 0202 0303 0404 0303 0202 0303 0404 0101 0303 0102 0102 0404 0203 0102 0101 0101 0303 0002 0303 0303 0404 0202 0202 0101 0303 0303 0203 0104 0303 0103 0101 0101 0204 0303 0203 0404 0404 0202 0203 0202 0101 0101 0303 0303 0404 0101 0104 0103 0104 0202 0303 0303 0303 0303 0404 0404 0202 0101 0203 0203 0104 0101 0104 0203 0202 0104 0404 0404 0404 0202 0303 0303 0102 0104 0203 0203 0204 0101 0303 0202 0104 0202 0404 0303 0303 0404 0303 0204 0101 0203 0101 0103 0101 0203 0404 0202 0303 0101 0404 0404 0101 0404 0404 0202 0202 0404 0101 0101 0303 0204 0404 0103 0102 0101 0203 0303 0202 0104 0101 0101 0101 0000 0101 0404 0404 0203 0202 0103 0103 0101 0101 0101 0101 0101 0303 0101 0202 0404 0202 0202 0101 0303 0404 0104 0303 0102 0404 0101 0304 0202 0103 0001 0303 0101 0104 0202 0303 0404 0303 0404 0404 0304 0304 0404 0101 0104 0101 0303 0404 0203 0202 0303 0101 0404 0101 0202 0101 0103 0404
Pre_BD_5824_007, 0000 0404 0101 0202 0404 0202 0101 0404 0303 0303 0203 0404 0404 0404 0104 0303 0404 0101 0101 0303 0101 0101 0404 0101 0101 0404 0101 0104 0101 0203 0404 0104 0303 0202 0202 0103 0303 0104 0404 0101 0102 0101 0104 0101 0303 0404 0303 0204 0202 0404 0103 0202 0103 0404 0101 0303 0000 0102 0404 0202 0102 0101 0101 0203 0202 0303 0203 0104 0202 0202 0101 0303 0303 0303 0101 0303 0101 0303 0303 0204 0304 0303 0404 0204 0202 0202 0202 0101 0104 0101 0304 0101 0101 0101 0303 0104 0202 0303 0303 0202 0103 0404 0404 0204 0101 0203 0303 0404 0404 0404 0303 0202 0404 0104 0104 0404 0102 0303 0303 0202 0404 0202 0303 0202 0404 0303 0202 0404 0202 0404 0303 0303 0404 0303 0204 0104 0203 0101 0103 0101 0303 0404 0303 0303 0101 0404 0101 0101 0404 0404 0202 0202 0404 0104 0104 0303 0202 0404 0303 0101 0404 0202 0303 0202 0101 0101 0103 0101 0000 0104 0404 0404 0203 0202 0101 0101 0103 0101 0101 0404 0101 0103 0101 0202 0404 0404 0202 0101 0303 0202 0404 0303 0101 0404 0101 0304 0202 0103 0101 0103 0303 0101 0204 0103 0404 0203 0104 0404 0404 0404 0404 0101 0104 0101 0202 0404 0203 0202 0303 0101 0404 0104 0102 0103 0103 0104
Pre_BD_5824_017, 0404 0404 0103 0202 0104 0202 0101 0404 0103 0303 0202 0404 0304 0404 0101 0303 0204 0101 0101 0303 0104 0101 0404 0101 0101 0404 0101 0404 0101 0203 0104 0101 0304 0202 0202 0101 0303 0104 0404 0101 0102 0101 0104 0101 0101 0104 0101 0202 0303 0404 0303 0101 0303 0104 0101 0303 0102 0102 0404 0202 0102 0101 0101 0303 0202 0303 0303 0104 0202 0202 0101 0203 0303 0303 0404 0303 0103 0103 0101 0404 0303 0000 0404 0204 0202 0303 0202 0101 0000 0303 0304 0104 0101 0404 0303 0104 0202 0303 0103 0202 0103 0404 0404 0202 0101 0303 0202 0101 0404 0101 0202 0202 0404 0404 0101 0404 0102 0203 0303 0102 0104 0202 0303 0204 0104 0303 0202 0404 0102 0404 0303 0303 0404 0203 0204 0104 0303 0101 0303 0104 0203 0404 0203 0303 0101 0404 0104 0101 0000 0404 0202 0202 0404 0104 0101 0303 0202 0404 0103 0101 0404 0202 0303 0202 0104 0101 0101 0101 0000 0104 0404 0404 0303 0202 0101 0103 0303 0101 0101 0104 0101 0303 0103 0204 0404 0204 0102 0103 0303 0204 0404 0303 0101 0304 0101 0404 0202 0103 0101 0303 0103 0101 0202 0303 0101 0303 0101 0202 0304 0304 0404 0101 0101 0101 0203 0404 0203 0202 0303 0101 0404 0101 0202 0303 0303 0104
Pre_BD_5824_021, 0101 0104 0103 0202 0104 0202 0101 0404 0101 0303 0202 0104 0404 0404 0104 0103 0204 0101 0101 0101 0404 0101 0404 0101 0101 0404 0102 0104 0404 0202 0101 0404 0303 0102 0202 0303 0303 0101 0404 0102 0101 0104 0101 0101 0303 0101 0303 0404 0303 0404 0303 0101 0101 0404 0101 0303 0102 0202 0404 0202 0101 0101 0101 0303 0202 0303 0303 0101 0202 0202 0101 0303 0303 0303 0101 0303 0101 0103 0303 0204 0304 0303 0404 0404 0202 0203 0202 0101 0101 0103 0404 0104 0101 0404 0303 0101 0202 0000 0101 0203 0303 0404 0404 0404 0101 0202 0202 0101 0404 0101 0202 0202 0404 0404 0404 0104 0202 0202 0303 0202 0404 0203 0303 0000 0104 0303 0202 0404 0102 0101 0303 0203 0404 0203 0204 0101 0303 0101 0103 0101 0203 0204 0303 0303 0101 0404 0101 0000 0404 0404 0203 0202 0104 0404 0104 0303 0204 0404 0103 0101 0404 0202 0303 0202 0404 0202 0101 0101 0101 0104 0104 0404 0202 0202 0101 0101 0303 0101 0104 0404 0101 0103 0101 0404 0404 0204 0202 0101 0103 0204 0404 0303 0102 0304 0101 0304 0202 0103 0101 0103 0101 0101 0204 0103 0404 0202 0404 0204 0404 0404 0404 0101 0104 0104 0303 0404 0303 0202 0203 0101 0104 0104 0202 0101 0303 0101
Pre_BD_5824_030, 0404 0404 0103 0202 0101 0202 0101 0404 0303 0303 0303 0404 0304 0404 0104 0103 0204 0101 0104 0103 0404 0000 0404 0101 0101 0404 0101 0104 0101 0303 0404 0404 0303 0202 0202 0103 0203 0104 0404 0101 0101 0101 0404 0101 0103 0104 0303 0204 0203 0404 0103 0202 0103 0404 0104 0103 0102 0102 0404 0203 0202 0104 0101 0203 0202 0303 0303 0104 0202 0202 0104 0203 0202 0303 0404 0203 0101 0103 0103 0204 0304 0303 0404 0404 0202 0202 0202 0101 0101 0303 0303 0101 0102 0104 0103 0404 0202 0303 0103 0203 0103 0404 0404 0202 0101 0203 0203 0104 0104 0104 0203 0202 0404 0404 0104 0104 0202 0203 0303 0202 0101 0203 0303 0404 0101 0303 0204 0404 0101 0104 0303 0303 0404 0202 0204 0104 0303 0000 0103 0104 0203 0404 0303 0303 0104 0404 0404 0101 0404 0404 0203 0202 0104 0104 0104 0303 0000 0404 0103 0102 0404 0202 0303 0204 0101 0101 0101 0101 0101 0104 0404 0404 0203 0202 0000 0101 0303 0101 0104 0104 0101 0101 0101 0202 0404 0202 0202 0101 0303 0202 0000 0202 0101 0304 0101 0404 0202 0303 0001 0303 0103 0104 0202 0101 0404 0303 0104 0204 0404 0404 0404 0104 0404 0104 0202 0404 0203 0202 0303 0102 0104 0101 0102 0303 0103 0104
Pre_BD_5824_038, 0104 0104 0103 0202 0104 0202 0101 0404 0303 0303 0202 0104 0404 0404 0104 0303 0404 0101 0101 0303 0104 0103 0404 0404 0101 0404 0101 0101 0104 0202 0104 0104 0303 0202 0202 0101 0203 0104 0104 0101 0101 0000 0101 0101 0103 0101 0103 0204 0203 0404 0303 0102 0303 0404 0101 0103 0102 0102 0404 0303 0102 0101 0104 0203 0002 0303 0303 0104 0101 0202 0101 0203 0303 0303 0404 0203 0101 0303 0103 0204 0304 0303 0404 0404 0202 0203 0202 0102 0101 0303 0303 0101 0101 0104 0303 0104 0202 0203 0103 0203 0303 0104 0404 0204 0102 0203 0202 0101 0104 0101 0202 0203 0404 0104 0101 0404 0102 0202 0303 0202 0104 0203 0203 0204 0404 0303 0202 0404 0202 0404 0103 0303 0104 0303 0204 0404 0303 0101 0103 0101 0202 0404 0303 0303 0101 0404 0104 0101 0404 0404 0303 0202 0104 0104 0104 0303 0202 0404 0101 0101 0404 0202 0303 0202 0101 0101 0101 0101 0000 0000 0404 0404 0203 0202 0101 0103 0103 0102 0101 0404 0101 0101 0101 0202 0404 0202 0202 0101 0303 0202 0000 0202 0101 0404 0103 0404 0202 0103 0101 0303 0103 0104 0202 0101 0404 0303 0104 0202 0404 0304 0404 0404 0404 0101 0202 0404 0203 0202 0303 0101 0404 0101 0102 0101 0103 0101
Pre_BD_5824_041, 0404 0404 0303 0202 0104 0202 0101 0404 0103 0303 0203 0404 0404 0404 0101 0303 0404 0404 0404 0103 0404 0101 0404 0101 0101 0404 0101 0104 0101 0202 0104 0404 0304 0202 0202 0303 0202 0104 0404 0102 0101 0104 0101 0101 0103 0104 0103 0204 0203 0404 0303 0202 0303 0404 0101 0303 0101 0202 0404 0203 0202 0101 0104 0303 0202 0303 0203 0104 0202 0202 0101 0303 0303 0203 0101 0303 0101 0103 0103 0204 0304 0303 0104 0204 0202 0203 0202 0101 0101 0303 0404 0101 0101 0104 0303 0104 0202 0303 0303 0203 0103 0404 0404 0202 0202 0303 0203 0101 0404 0101 0202 0202 0404 0404 0101 0404 0202 0203 0103 0202 0101 0202 0303 0404 0101 0303 0202 0404 0102 0404 0103 0203 0104 0303 0404 0101 0303 0101 0303 0104 0202 0404 0303 0303 0101 0404 0404 0101 0404 0104 0203 0202 0404 0104 0104 0303 0202 0404 0101 0101 0404 0202 0303 0202 0101 0102 0101 0101 0101 0404 0104 0404 0203 0202 0101 0101 0303 0101 0101 0104 0101 0303 0101 0202 0404 0204 0202 0101 0303 0202 0104 0303 0102 0304 0101 0304 0202 0303 0001 0303 0103 0404 0202 0103 0404 0303 0404 0204 0404 0404 0404 0101 0404 0101 0203 0404 0203 0202 0303 0101 0404 0101 0102 0101 0103 0104
Pre_BD_5824_046, 0404 0404 0303 0202 0404 0202 0101 0404 0103 0303 0303 0104 0000 0404 0104 0303 0404 0104 0101 0103 0104 0101 0404 0101 0101 0404 0101 0104 0101 0203 0104 0404 0303 0202 0404 0101 0303 0104 0404 0000 0101 0404 0104 0101 0303 0104 0103 0204 0203 0404 0303 0102 0103 0404 0101 0303 0000 0102 0204 0202 0102 0101 0104 0303 0202 0303 0303 0104 0202 0202 0101 0203 0303 0203 0104 0303 0101 0103 0000 0404 0303 0203 0404 0204 0202 0202 0102 0101 0104 0303 0303 0104 0101 0404 0303 0101 0204 0203 0303 0202 0103 0404 0404 0204 0101 0303 0203 0104 0404 0104 0203 0202 0404 0404 0104 0104 0202 0203 0303 0102 0101 0203 0202 0204 0404 0000 0202 0404 0101 0404 0303 0303 0404 0303 0202 0101 0303 0101 0303 0101 0303 0404 0203 0303 0101 0404 0104 0101 0404 0404 0303 0101 0404 0101 0101 0303 0000 0404 0103 0102 0404 0202 0303 0204 0404 0102 0101 0101 0000 0101 0404 0304 0202 0202 0101 0101 0303 0101 0104 0104 0101 0101 0101 0202 0404 0202 0102 0101 0103 0204 0404 0203 0101 0303 0101 0404 0202 0103 0101 0303 0103 0104 0202 0303 0404 0203 0404 0404 0404 0404 0404 0104 0404 0101 0202 0404 0303 0203 0303 0101 0000 0104 0102 0103 0103 0404
Pre_BD_5824_047, 0000 0404 0103 0202 0104 0202 0101 0404 0103 0303 0202 0404 0000 0404 0104 0000 0404 0101 0101 0303 0101 0103 0404 0104 0101 0404 0101 0101 0101 0202 0101 0404 0303 0202 0202 0101 0303 0104 0104 0101 0101 0000 0104 0101 0303 0101 0303 0204 0203 0404 0103 0102 0303 0404 0101 0101 0000 0102 0404 0203 0202 0104 0101 0203 0202 0303 0303 0101 0102 0203 0101 0303 0303 0303 0404 0303 0103 0103 0101 0202 0000 0303 0404 0404 0202 0202 0202 0101 0101 0103 0303 0404 0101 0104 0103 0104 0202 0303 0103 0202 0303 0104 0404 0204 0101 0203 0202 0101 0104 0101 0202 0203 0404 0404 0101 0404 0202 0203 0303 0102 0104 0203 0203 0204 0404 0303 0202 0404 0102 0404 0103 0303 0404 0203 0202 0404 0303 0101 0303 0101 0202 0404 0203 0303 0101 0404 0104 0000 0404 0104 0303 0202 0404 0104 0101 0303 0202 0404 0103 0000 0104 0202 0303 0204 0404 0101 0101 0101 0101 0104 0101 0404 0203 0202 0101 0101 0103 0101 0101 0104 0101 0101 0101 0204 0404 0202 0202 0101 0303 0202 0101 0202 0101 0404 0101 0404 0202 0103 0101 0303 0101 0101 0202 0101 0404 0303 0404 0202 0404 0304 0404 0404 0404 0101 0203 0404 0203 0202 0203 0102 0000 0101 0202 0103 0303 0104
